customer_id,first_name,last_name,email,city,country,registration_date,customer_segment
2424,Jonas,Meyer,jonas.meyer2424@example.com,Dortmund,Germany,2023-10-23,Standard
2425,Mia,Schroeder,mia.schroeder2425@example.com,Munich,Germany,2025-07-26,Standard
2426,Nina,Neumann,nina.neumann2426@example.com,Hamburg,Germany,2025-12-19,Business
2427,Nina,Wagner,nina.wagner2427@example.com,Leipzig,Germany,2025-07-21,Standard
2428,Max,Meyer,max.meyer2428@example.com,Duisburg,Germany,2025-01-26,Business
2429,Paul,Braun,paul.braun2429@example.com,Hamburg,Germany,2025-04-16,Standard
2430,Paul,Bauer,paul.bauer2430@example.com,Berlin,Germany,2024-08-16,Premium
2431,Julia,Weber,julia.weber2431@example.com,Stuttgart,Germany,2023-08-30,Standard
2432,Lukas,Bauer,lukas.bauer2432@example.com,Frankfurt,Germany,2024-09-13,Premium
2433,Tim,Mueller,tim.mueller2433@example.com,Munich,Germany,2023-10-20,Business
2434,Sarah,Klein,sarah.klein2434@example.com,Duisburg,Germany,2023-04-10,Standard
2435,Lukas,Hoffmann,lukas.hoffmann2435@example.com,Munich,Germany,2024-03-17,Business
2436,Tom,Schroeder,tom.schroeder2436@example.com,Hamburg,Germany,2023-01-05,Standard
2437,Finn,Bauer,finn.bauer2437@example.com,Nuremberg,Germany,2023-05-19,Standard
2438,Max,Klein,max.klein2438@example.com,Essen,Germany,2025-09-12,Standard
2439,Lukas,Zimmermann,lukas.zimmermann2439@example.com,Duisburg,Germany,2025-07-15,Standard
2440,Sophie,Richter,sophie.richter2440@example.com,Nuremberg,Germany,2025-08-31,Standard
2441,Tom,Braun,tom.braun2441@example.com,Hanover,Germany,2023-09-29,Standard
2442,Mia,Neumann,mia.neumann2442@example.com,Hanover,Germany,2025-08-01,Standard
2443,Marie,Wolf,marie.wolf2443@example.com,Nuremberg,Germany,2023-11-02,Premium
2444,Tom,Koch,tom.koch2444@example.com,Hanover,Germany,2023-07-02,Premium
2445,Niklas,Braun,niklas.braun2445@example.com,Duesseldorf,Germany,2025-04-18,Standard
2446,Leon,Richter,leon.richter2446@example.com,Dortmund,Germany,2024-11-25,Standard
2447,Max,Wolf,max.wolf2447@example.com,Bremen,Germany,2024-07-22,Standard
2448,Lena,Meyer,lena.meyer2448@example.com,Essen,Germany,2023-02-20,Standard
2449,Lea,Hoffmann,lea.hoffmann2449@example.com,Bremen,Germany,2023-09-11,Standard
2450,Finn,Schneider,finn.schneider2450@example.com,Essen,Germany,2024-01-30,Standard
2451,Finn,Zimmermann,finn.zimmermann2451@example.com,Essen,Germany,2023-04-19,Standard
2452,Julia,Wagner,julia.wagner2452@example.com,Dortmund,Germany,2025-09-01,Business
2453,Anna,Fischer,anna.fischer2453@example.com,Munich,Germany,2025-12-25,Standard
2454,Anna,Schulz,anna.schulz2454@example.com,Cologne,Germany,2024-02-26,Standard
2455,Nina,Zimmermann,nina.zimmermann2455@example.com,Hamburg,Germany,2025-06-28,Standard
2456,Finn,Braun,finn.braun2456@example.com,Duesseldorf,Germany,2024-10-18,Standard
2457,Sarah,Schmidt,sarah.schmidt2457@example.com,Nuremberg,Germany,2025-10-03,Standard
2458,Anna,Koch,anna.koch2458@example.com,Munich,Germany,2025-06-14,Standard
2459,Jonas,Mueller,jonas.mueller2459@example.com,Stuttgart,Germany,2025-12-17,Standard
2460,Laura,Schulz,laura.schulz2460@example.com,Hamburg,Germany,2023-07-06,Standard
2461,Paul,Schwarz,paul.schwarz2461@example.com,Frankfurt,Germany,2023-12-11,Business
2462,Mia,Meyer,mia.meyer2462@example.com,Hanover,Germany,2024-06-07,Premium
2463,Lena,Weber,lena.weber2463@example.com,Duesseldorf,Germany,2024-09-20,Standard
2464,David,Meyer,david.meyer2464@example.com,Essen,Germany,2023-05-01,Standard
2465,Sophie,Meyer,sophie.meyer2465@example.com,Dresden,Germany,2023-02-25,Standard
2466,Max,Hoffmann,max.hoffmann2466@example.com,Hamburg,Germany,2025-03-09,Standard
2467,Sophie,Weber,sophie.weber2467@example.com,Duisburg,Germany,2025-04-25,Standard
2468,Sophie,Schulz,sophie.schulz2468@example.com,Nuremberg,Germany,2025-02-08,Standard
2469,Paul,Schmidt,paul.schmidt2469@example.com,Cologne,Germany,2024-02-19,Standard
2470,Clara,Braun,clara.braun2470@example.com,Leipzig,Germany,2024-04-29,Standard
2471,Julia,Neumann,julia.neumann2471@example.com,Hamburg,Germany,2025-02-27,Standard
2472,Hannah,Schmidt,hannah.schmidt2472@example.com,Leipzig,Germany,2024-10-13,Business
2473,Finn,Klein,finn.klein2473@example.com,Leipzig,Germany,2023-05-15,Business
2474,Anna,Klein,anna.klein2474@example.com,Duisburg,Germany,2024-04-23,Premium
2475,Anna,Schulz,anna.schulz2475@example.com,Cologne,Germany,2023-07-27,Standard
2476,Clara,Schwarz,clara.schwarz2476@example.com,Frankfurt,Germany,2023-09-15,Premium
2477,Sarah,Klein,sarah.klein2477@example.com,Hamburg,Germany,2025-07-02,Standard
2478,Lea,Neumann,lea.neumann2478@example.com,Hanover,Germany,2024-02-21,Premium
2479,Mia,Bauer,mia.bauer2479@example.com,Hanover,Germany,2023-12-11,Standard
2480,Leon,Schwarz,leon.schwarz2480@example.com,Duisburg,Germany,2025-05-17,Premium
2481,Finn,Wolf,finn.wolf2481@example.com,Berlin,Germany,2023-03-27,Standard
2482,Marie,Braun,marie.braun2482@example.com,Bremen,Germany,2024-08-15,Premium
2483,Ben,Mueller,ben.mueller2483@example.com,Duisburg,Germany,2023-05-04,Business
2484,Tim,Schulz,tim.schulz2484@example.com,Nuremberg,Germany,2024-05-28,Standard
2485,David,Richter,david.richter2485@example.com,Nuremberg,Germany,2024-12-20,Standard
2486,Lea,Wagner,lea.wagner2486@example.com,Frankfurt,Germany,2025-11-11,Business
2487,Max,Meyer,max.meyer2487@example.com,Essen,Germany,2025-12-29,Standard
2488,Lena,Hoffmann,lena.hoffmann2488@example.com,Duesseldorf,Germany,2023-07-03,Premium
2489,Nina,Fischer,nina.fischer2489@example.com,Dresden,Germany,2023-10-14,Standard
2490,Finn,Schulz,finn.schulz2490@example.com,Cologne,Germany,2025-06-03,Standard
2491,Niklas,Neumann,niklas.neumann2491@example.com,Duisburg,Germany,2024-10-13,Standard
2492,David,Koch,david.koch2492@example.com,Hanover,Germany,2024-06-19,Standard
2493,Nina,Wolf,nina.wolf2493@example.com,Cologne,Germany,2024-07-13,Premium
2494,David,Koch,david.koch2494@example.com,Cologne,Germany,2024-11-30,Standard
2495,Marie,Braun,marie.braun2495@example.com,Berlin,Germany,2024-11-03,Standard
2496,Nina,Weber,nina.weber2496@example.com,Essen,Germany,2023-01-05,Standard
2497,Tim,Mueller,tim.mueller2497@example.com,Bremen,Germany,2023-01-20,Standard
2498,Ben,Klein,ben.klein2498@example.com,Hanover,Germany,2025-09-28,Premium
2499,Laura,Schwarz,laura.schwarz2499@example.com,Hanover,Germany,2023-06-16,Business
2500,Lea,Schneider,lea.schneider2500@example.com,Duisburg,Germany,2023-03-05,Standard
2501,David,Wolf,david.wolf2501@example.com,Stuttgart,Germany,2023-09-10,Premium
2502,Laura,Braun,laura.braun2502@example.com,Duesseldorf,Germany,2025-01-03,Premium
2503,Ben,Mueller,ben.mueller2503@example.com,Leipzig,Germany,2023-09-13,Standard
2504,Felix,Wagner,felix.wagner2504@example.com,Berlin,Germany,2025-06-29,Business
2505,Leon,Mueller,leon.mueller2505@example.com,Bremen,Germany,2024-07-29,Standard
2506,Nina,Bauer,nina.bauer2506@example.com,Hamburg,Germany,2024-01-28,Standard
2507,Niklas,Hoffmann,niklas.hoffmann2507@example.com,Cologne,Germany,2024-03-28,Premium
2508,Tim,Bauer,tim.bauer2508@example.com,Frankfurt,Germany,2023-03-17,Standard
2509,Tim,Braun,tim.braun2509@example.com,Berlin,Germany,2024-03-04,Premium
2510,Emma,Richter,emma.richter2510@example.com,Nuremberg,Germany,2023-08-16,Premium
2511,Hannah,Zimmermann,hannah.zimmermann2511@example.com,Leipzig,Germany,2025-10-21,Standard
2512,Ben,Schwarz,ben.schwarz2512@example.com,Bremen,Germany,2024-02-01,Premium
2513,Tom,Zimmermann,tom.zimmermann2513@example.com,Hamburg,Germany,2023-12-26,Standard
2514,Sarah,Weber,sarah.weber2514@example.com,Munich,Germany,2023-05-14,Standard
2515,Hannah,Zimmermann,hannah.zimmermann2515@example.com,Duisburg,Germany,2024-04-11,Standard
2516,Julia,Schulz,julia.schulz2516@example.com,Nuremberg,Germany,2024-01-28,Business
2517,David,Mueller,david.mueller2517@example.com,Essen,Germany,2025-12-27,Standard
2518,Hannah,Schwarz,hannah.schwarz2518@example.com,Berlin,Germany,2025-07-18,Standard
2519,Jonas,Schmidt,jonas.schmidt2519@example.com,Duesseldorf,Germany,2024-10-23,Premium
2520,Jonas,Schulz,jonas.schulz2520@example.com,Bremen,Germany,2023-09-07,Premium
2521,Julia,Wolf,julia.wolf2521@example.com,Stuttgart,Germany,2025-10-11,Premium
2522,Julia,Schmidt,julia.schmidt2522@example.com,Berlin,Germany,2024-04-04,Standard
2523,Hannah,Klein,hannah.klein2523@example.com,Leipzig,Germany,2025-12-26,Standard
2524,Sophie,Mueller,sophie.mueller2524@example.com,Cologne,Germany,2025-03-13,Standard
2525,Sophie,Schneider,sophie.schneider2525@example.com,Dresden,Germany,2023-02-21,Premium
2526,Leon,Klein,leon.klein2526@example.com,Duisburg,Germany,2023-06-02,Standard
2527,Leon,Wagner,leon.wagner2527@example.com,Stuttgart,Germany,2023-12-03,Standard
2528,Lukas,Schneider,lukas.schneider2528@example.com,Berlin,Germany,2023-07-18,Business
2529,Tim,Klein,tim.klein2529@example.com,Essen,Germany,2023-02-19,Standard
2530,Lea,Koch,lea.koch2530@example.com,Cologne,Germany,2024-05-27,Business
2531,Paul,Schroeder,paul.schroeder2531@example.com,Stuttgart,Germany,2024-05-03,Premium
2532,Max,Koch,max.koch2532@example.com,Hanover,Germany,2025-11-30,Premium
2533,Leon,Schneider,leon.schneider2533@example.com,Hanover,Germany,2025-06-17,Standard
2534,Paul,Wolf,paul.wolf2534@example.com,Hamburg,Germany,2023-09-13,Standard
2535,Max,Schmidt,max.schmidt2535@example.com,Stuttgart,Germany,2025-02-11,Premium
2536,Nina,Schneider,nina.schneider2536@example.com,Berlin,Germany,2023-09-19,Premium
2537,Marie,Schmidt,marie.schmidt2537@example.com,Essen,Germany,2024-09-09,Premium
2538,Lea,Klein,lea.klein2538@example.com,Hamburg,Germany,2023-05-15,Standard
2539,David,Schmidt,david.schmidt2539@example.com,Frankfurt,Germany,2023-04-17,Premium
2540,Laura,Richter,laura.richter2540@example.com,Essen,Germany,2023-07-16,Premium
2541,Clara,Klein,clara.klein2541@example.com,Nuremberg,Germany,2024-04-22,Premium
2542,Niklas,Braun,niklas.braun2542@example.com,Leipzig,Germany,2023-01-22,Premium
2543,Laura,Wolf,laura.wolf2543@example.com,Duisburg,Germany,2025-05-26,Premium
2544,Niklas,Braun,niklas.braun2544@example.com,Stuttgart,Germany,2023-07-27,Standard
2545,Lea,Mueller,lea.mueller2545@example.com,Dortmund,Germany,2025-07-18,Standard
2546,Sophie,Zimmermann,sophie.zimmermann2546@example.com,Hamburg,Germany,2024-01-30,Standard
2547,Paul,Mueller,paul.mueller2547@example.com,Essen,Germany,2023-05-19,Standard
2548,Emma,Zimmermann,emma.zimmermann2548@example.com,Bremen,Germany,2023-09-16,Standard
2549,Julia,Schulz,julia.schulz2549@example.com,Duesseldorf,Germany,2024-12-28,Standard
2550,Tim,Braun,tim.braun2550@example.com,Munich,Germany,2025-06-29,Standard
2551,Leon,Weber,leon.weber2551@example.com,Berlin,Germany,2023-04-01,Standard
2552,Mia,Hoffmann,mia.hoffmann2552@example.com,Dortmund,Germany,2025-06-11,Standard
2553,Lea,Bauer,lea.bauer2553@example.com,Essen,Germany,2024-09-29,Premium
2554,Finn,Weber,finn.weber2554@example.com,Leipzig,Germany,2023-10-29,Business
2555,Lukas,Braun,lukas.braun2555@example.com,Frankfurt,Germany,2024-12-03,Standard
2556,Felix,Mueller,felix.mueller2556@example.com,Essen,Germany,2025-11-26,Business
2557,David,Weber,david.weber2557@example.com,Cologne,Germany,2023-04-28,Standard
2558,Julia,Schwarz,julia.schwarz2558@example.com,Duesseldorf,Germany,2023-04-22,Standard
2559,Felix,Wagner,felix.wagner2559@example.com,Bremen,Germany,2024-02-15,Standard
2560,Emma,Schneider,emma.schneider2560@example.com,Cologne,Germany,2024-11-30,Standard
2561,David,Schroeder,david.schroeder2561@example.com,Essen,Germany,2025-08-15,Premium
2562,Nina,Koch,nina.koch2562@example.com,Essen,Germany,2024-11-18,Premium
2563,Lukas,Klein,lukas.klein2563@example.com,Munich,Germany,2024-11-04,Standard
2564,Paul,Wolf,paul.wolf2564@example.com,Leipzig,Germany,2023-03-28,Standard
2565,Leon,Mueller,leon.mueller2565@example.com,Dresden,Germany,2024-04-01,Standard
2566,Leon,Wolf,leon.wolf2566@example.com,Cologne,Germany,2024-03-12,Standard
2567,Tim,Koch,tim.koch2567@example.com,Cologne,Germany,2025-02-08,Standard
2568,Laura,Meyer,laura.meyer2568@example.com,Stuttgart,Germany,2023-01-14,Standard
2569,Anna,Schneider,anna.schneider2569@example.com,Berlin,Germany,2025-01-02,Premium
2570,Finn,Fischer,finn.fischer2570@example.com,Frankfurt,Germany,2023-10-19,Business
2571,Marie,Wagner,marie.wagner2571@example.com,Berlin,Germany,2025-01-07,Standard
2572,Anna,Wagner,anna.wagner2572@example.com,Frankfurt,Germany,2024-02-10,Business
2573,Ben,Becker,ben.becker2573@example.com,Dresden,Germany,2024-06-20,Standard
2574,Ben,Koch,ben.koch2574@example.com,Munich,Germany,2024-05-18,Standard
2575,Emma,Mueller,emma.mueller2575@example.com,Nuremberg,Germany,2023-12-27,Standard
2576,Hannah,Fischer,hannah.fischer2576@example.com,Nuremberg,Germany,2023-02-12,Standard
2577,David,Weber,david.weber2577@example.com,Bremen,Germany,2025-02-15,Business
2578,Paul,Koch,paul.koch2578@example.com,Frankfurt,Germany,2024-03-06,Standard
2579,Marie,Becker,marie.becker2579@example.com,Hanover,Germany,2025-01-27,Standard
2580,Felix,Meyer,felix.meyer2580@example.com,Hanover,Germany,2025-12-15,Standard
2581,Niklas,Klein,niklas.klein2581@example.com,Hamburg,Germany,2023-05-14,Standard
2582,Mia,Weber,mia.weber2582@example.com,Cologne,Germany,2024-01-24,Premium
2583,Finn,Richter,finn.richter2583@example.com,Stuttgart,Germany,2025-02-05,Standard
2584,Niklas,Klein,niklas.klein2584@example.com,Duisburg,Germany,2024-05-15,Standard
2585,Max,Braun,max.braun2585@example.com,Nuremberg,Germany,2024-01-23,Standard
2586,Finn,Hoffmann,finn.hoffmann2586@example.com,Stuttgart,Germany,2023-11-01,Standard
2587,Leon,Schmidt,leon.schmidt2587@example.com,Nuremberg,Germany,2024-07-27,Standard
2588,Mia,Neumann,mia.neumann2588@example.com,Cologne,Germany,2025-09-28,Premium
2589,Tom,Schneider,tom.schneider2589@example.com,Hanover,Germany,2025-08-21,Standard
2590,David,Braun,david.braun2590@example.com,Munich,Germany,2023-05-13,Premium
2591,Julia,Richter,julia.richter2591@example.com,Stuttgart,Germany,2025-11-08,Premium
2592,Tim,Neumann,tim.neumann2592@example.com,Munich,Germany,2025-08-08,Premium
2593,Sophie,Bauer,sophie.bauer2593@example.com,Dresden,Germany,2025-12-12,Standard
2594,Tim,Schroeder,tim.schroeder2594@example.com,Frankfurt,Germany,2025-08-28,Standard
2595,Sarah,Richter,sarah.richter2595@example.com,Cologne,Germany,2023-03-16,Standard
2596,Leon,Wagner,leon.wagner2596@example.com,Nuremberg,Germany,2025-07-14,Premium
2597,Leon,Richter,leon.richter2597@example.com,Frankfurt,Germany,2024-03-23,Standard
2598,Jonas,Richter,jonas.richter2598@example.com,Duisburg,Germany,2023-11-18,Standard
2599,Felix,Schulz,felix.schulz2599@example.com,Munich,Germany,2023-06-23,Standard
2600,Clara,Schneider,clara.schneider2600@example.com,Leipzig,Germany,2024-08-27,Standard
2601,Julia,Bauer,julia.bauer2601@example.com,Essen,Germany,2024-04-16,Standard
2602,Max,Wolf,max.wolf2602@example.com,Essen,Germany,2025-11-15,Standard
2603,Sophie,Klein,sophie.klein2603@example.com,Leipzig,Germany,2025-07-12,Premium
2604,Jonas,Klein,jonas.klein2604@example.com,Hanover,Germany,2025-01-22,Standard
2605,Tim,Koch,tim.koch2605@example.com,Duesseldorf,Germany,2024-07-13,Standard
2606,Anna,Meyer,anna.meyer2606@example.com,Cologne,Germany,2025-06-23,Standard
2607,Hannah,Schneider,hannah.schneider2607@example.com,Duisburg,Germany,2025-01-05,Standard
2608,Lena,Hoffmann,lena.hoffmann2608@example.com,Dortmund,Germany,2025-10-24,Standard
2609,Finn,Schneider,finn.schneider2609@example.com,Duisburg,Germany,2024-07-20,Premium
2610,Leon,Fischer,leon.fischer2610@example.com,Hamburg,Germany,2023-08-31,Standard
2611,Felix,Schmidt,felix.schmidt2611@example.com,Stuttgart,Germany,2024-02-15,Premium
2612,Emma,Koch,emma.koch2612@example.com,Frankfurt,Germany,2024-05-27,Standard
2613,Tom,Schulz,tom.schulz2613@example.com,Dresden,Germany,2024-01-26,Standard
2614,Niklas,Weber,niklas.weber2614@example.com,Berlin,Germany,2024-06-18,Premium
2615,Clara,Hoffmann,clara.hoffmann2615@example.com,Nuremberg,Germany,2024-07-31,Standard
2616,Felix,Richter,felix.richter2616@example.com,Nuremberg,Germany,2025-04-10,Standard
2617,Sarah,Mueller,sarah.mueller2617@example.com,Bremen,Germany,2025-08-24,Standard
2618,Julia,Weber,julia.weber2618@example.com,Cologne,Germany,2025-03-25,Standard
2619,Leon,Wagner,leon.wagner2619@example.com,Cologne,Germany,2025-08-29,Premium
2620,Julia,Zimmermann,julia.zimmermann2620@example.com,Dresden,Germany,2025-08-17,Standard
2621,Marie,Koch,marie.koch2621@example.com,Stuttgart,Germany,2023-06-25,Premium
2622,Emma,Klein,emma.klein2622@example.com,Cologne,Germany,2025-05-05,Premium
2623,Marie,Wolf,marie.wolf2623@example.com,Stuttgart,Germany,2023-03-03,Standard
2624,Mia,Zimmermann,mia.zimmermann2624@example.com,Frankfurt,Germany,2023-09-20,Business
2625,Tom,Mueller,tom.mueller2625@example.com,Hanover,Germany,2025-10-20,Standard
2626,David,Bauer,david.bauer2626@example.com,Cologne,Germany,2024-11-26,Business
2627,Jonas,Klein,jonas.klein2627@example.com,Hanover,Germany,2025-04-06,Standard
2628,Clara,Schwarz,clara.schwarz2628@example.com,Stuttgart,Germany,2024-09-05,Premium
2629,Sarah,Mueller,sarah.mueller2629@example.com,Duisburg,Germany,2023-03-07,Standard
2630,Mia,Weber,mia.weber2630@example.com,Essen,Germany,2024-11-07,Standard
2631,Lea,Braun,lea.braun2631@example.com,Duesseldorf,Germany,2025-03-11,Standard
2632,Emma,Richter,emma.richter2632@example.com,Dortmund,Germany,2023-05-11,Premium
2633,Laura,Wagner,laura.wagner2633@example.com,Hamburg,Germany,2025-08-30,Standard
2634,Sophie,Zimmermann,sophie.zimmermann2634@example.com,Bremen,Germany,2025-07-13,Standard
2635,Lukas,Schneider,lukas.schneider2635@example.com,Hamburg,Germany,2023-12-18,Premium
2636,David,Schwarz,david.schwarz2636@example.com,Berlin,Germany,2023-12-30,Premium
2637,Nina,Braun,nina.braun2637@example.com,Berlin,Germany,2025-09-27,Business
2638,Ben,Wagner,ben.wagner2638@example.com,Duisburg,Germany,2023-05-23,Premium
2639,Laura,Hoffmann,laura.hoffmann2639@example.com,Cologne,Germany,2024-02-26,Business
2640,Lukas,Neumann,lukas.neumann2640@example.com,Leipzig,Germany,2023-05-24,Premium
2641,Max,Bauer,max.bauer2641@example.com,Berlin,Germany,2025-11-27,Standard
2642,Ben,Koch,ben.koch2642@example.com,Duesseldorf,Germany,2025-04-21,Standard
2643,Ben,Fischer,ben.fischer2643@example.com,Dortmund,Germany,2023-09-22,Premium
2644,Jonas,Schroeder,jonas.schroeder2644@example.com,Duesseldorf,Germany,2023-05-21,Standard
2645,Emma,Weber,emma.weber2645@example.com,Frankfurt,Germany,2024-02-26,Standard
2646,Jonas,Schroeder,jonas.schroeder2646@example.com,Essen,Germany,2023-11-22,Standard
2647,Sarah,Hoffmann,sarah.hoffmann2647@example.com,Dortmund,Germany,2024-02-20,Business
2648,Nina,Wolf,nina.wolf2648@example.com,Cologne,Germany,2024-07-18,Standard
2649,Anna,Weber,anna.weber2649@example.com,Hamburg,Germany,2025-07-01,Standard
2650,Laura,Braun,laura.braun2650@example.com,Dortmund,Germany,2024-05-20,Standard
2651,Sophie,Zimmermann,sophie.zimmermann2651@example.com,Leipzig,Germany,2025-10-02,Standard
2652,Marie,Zimmermann,marie.zimmermann2652@example.com,Dresden,Germany,2023-03-22,Standard
2653,Lena,Hoffmann,lena.hoffmann2653@example.com,Stuttgart,Germany,2025-07-23,Standard
2654,Nina,Hoffmann,nina.hoffmann2654@example.com,Essen,Germany,2025-03-11,Standard
2655,Ben,Klein,ben.klein2655@example.com,Munich,Germany,2024-05-25,Premium
2656,Niklas,Klein,niklas.klein2656@example.com,Duesseldorf,Germany,2025-07-26,Standard
2657,David,Meyer,david.meyer2657@example.com,Duesseldorf,Germany,2023-07-15,Premium
2658,Nina,Schmidt,nina.schmidt2658@example.com,Duisburg,Germany,2024-05-05,Premium
2659,Ben,Schulz,ben.schulz2659@example.com,Bremen,Germany,2024-08-20,Standard
